No.,名称,经度(度),纬度(度),高程(米),距离(千米),备注
1066,0,104.254212815,30.552347682,515.104,5.33000,
1067,0,104.254262002,30.552332794,515.084,5.33500,
1068,0,104.254311188,30.552317907,514.950,5.34000,
1069,0,104.254360375,30.552303019,514.815,5.34500,
1070,0,104.254409561,30.552288132,514.680,5.35000,
1071,0,104.254458748,30.552273244,514.497,5.35500,
1072,0,104.254507934,30.552258357,514.305,5.36000,
1073,0,104.254557121,30.552243469,514.113,5.36500,
1074,0,104.254606307,30.552228582,513.968,5.37000,
1075,0,104.254655493,30.552213694,513.911,5.37500,
1076,0,104.254704680,30.552198807,513.896,5.38000,
1077,0,104.254753866,30.552183919,513.899,5.38500,
1078,0,104.254803053,30.552169031,513.811,5.39000,
1079,0,104.254852239,30.552154144,513.746,5.39500,
1080,0,104.254901425,30.552139256,513.613,5.40000,
1081,0,104.254950612,30.552124368,513.511,5.40500,
1082,0,104.254999798,30.552109481,513.491,5.41000,
1083,0,104.255048984,30.552094593,513.471,5.41500,
1084,0,104.255098171,30.552079705,513.450,5.42000,
1085,0,104.255147357,30.552064818,513.531,5.42500,
1086,0,104.255196543,30.552049930,513.672,5.43000,
1087,0,104.255245729,30.552035042,513.827,5.43500,
1088,0,104.255294916,30.552020154,513.970,5.44000,
1089,0,104.255344102,30.552005266,514.098,5.44500,
1090,0,104.255393288,30.551990379,514.225,5.45000,
1091,0,104.255442474,30.551975491,514.333,5.45500,
1092,0,104.255491660,30.551960603,514.457,5.46000,
1093,0,104.255540846,30.551945715,514.578,5.46500,
1094,0,104.255590033,30.551930827,514.723,5.47000,
1095,0,104.255639219,30.551915939,514.795,5.47500,
1096,0,104.255688405,30.551901051,514.770,5.48000,
1097,0,104.255737591,30.551886163,514.761,5.48500,
1098,0,104.255786777,30.551871275,514.744,5.49000,
1099,0,104.255835963,30.551856387,514.701,5.49500,
1100,0,104.255885149,30.551841499,514.654,5.50000,
1101,0,104.255934335,30.551826611,514.627,5.50500,
1102,0,104.255983521,30.551811723,514.638,5.51000,
1103,0,104.256032707,30.551796835,514.697,5.51500,
1104,0,104.256081893,30.551781947,514.756,5.52000,
1105,0,104.256131079,30.551767059,514.815,5.52500,
1106,0,104.256180265,30.551752171,514.900,5.53000,
1107,0,104.256229451,30.551737282,514.984,5.53500,
1108,0,104.256278637,30.551722394,515.069,5.54000,
1109,0,104.256327823,30.551707506,515.141,5.54500,
1110,0,104.256377009,30.551692618,515.198,5.55000,
1111,0,104.256426194,30.551677730,515.235,5.55500,
1112,0,104.256475380,30.551662841,515.271,5.56000,
1113,0,104.256524566,30.551647953,515.115,5.56500,
1114,0,104.256573752,30.551633065,514.950,5.57000,
1115,0,104.256622938,30.551618177,514.786,5.57500,
1116,0,104.256672124,30.551603288,514.707,5.58000,
1117,0,104.256721309,30.551588400,514.690,5.58500,
1118,0,104.256770495,30.551573512,514.715,5.59000,
1119,0,104.256819681,30.551558623,514.736,5.59500,
1120,0,104.256868867,30.551543735,514.852,5.60000,
1121,0,104.256918052,30.551528846,514.969,5.60500,
1122,0,104.256967238,30.551513958,515.087,5.61000,
1123,0,104.257016424,30.551499069,515.121,5.61500,
1124,0,104.257065610,30.551484181,515.069,5.62000,
1125,0,104.257114795,30.551469293,515.012,5.62500,
1126,0,104.257163981,30.551454404,514.958,5.63000,
1127,0,104.257213166,30.551439515,514.998,5.63500,
1128,0,104.257262352,30.551424627,515.041,5.64000,
1129,0,104.257311538,30.551409738,515.063,5.64500,
1130,0,104.257360723,30.551394850,515.081,5.65000,
1131,0,104.257409909,30.551379961,515.079,5.65500,
1132,0,104.257459094,30.551365073,515.056,5.66000,
1133,0,104.257508280,30.551350184,515.045,5.66500,
1134,0,104.257557466,30.551335295,515.123,5.67000,
1135,0,104.257606651,30.551320407,515.202,5.67500,
1136,0,104.257655837,30.551305518,515.300,5.68000,
1137,0,104.257705022,30.551290629,515.428,5.68500,
1138,0,104.257754207,30.551275740,515.583,5.69000,
1139,0,104.257803393,30.551260852,515.738,5.69500,
1140,0,104.257852578,30.551245963,515.888,5.70000,
1141,0,104.257901764,30.551231074,515.946,5.70500,
1142,0,104.257950949,30.551216185,515.997,5.71000,
1143,0,104.258000135,30.551201297,516.032,5.71500,
1144,0,104.258049320,30.551186408,516.128,5.72000,
1145,0,104.258098505,30.551171519,516.256,5.72500,
1146,0,104.258147691,30.551156630,516.350,5.73000,
1147,0,104.258196876,30.551141741,516.435,5.73500,
1148,0,104.258246061,30.551126852,516.357,5.74000,
1149,0,104.258295247,30.551111963,516.280,5.74500,
1150,0,104.258344432,30.551097074,516.202,5.75000,
1151,0,104.258393617,30.551082185,516.125,5.75500,
1152,0,104.258442803,30.551067296,516.047,5.76000,
1153,0,104.258491988,30.551052407,515.970,5.76500,
1154,0,104.258541173,30.551037518,515.892,5.77000,
1155,0,104.258590358,30.551022629,515.812,5.77500,
1156,0,104.258639543,30.551007740,515.734,5.78000,
1157,0,104.258688729,30.550992851,515.660,5.78500,
1158,0,104.258737914,30.550977962,515.596,5.79000,
1159,0,104.258787099,30.550963073,515.546,5.79500,
1160,0,104.258836284,30.550948184,515.475,5.80000,
1161,0,104.258885469,30.550933295,515.383,5.80500,
1162,0,104.258934654,30.550918405,515.314,5.81000,
1163,0,104.258983839,30.550903516,515.245,5.81500,
1164,0,104.259033025,30.550888627,515.195,5.82000,
1165,0,104.259082210,30.550873738,515.221,5.82500,
1166,0,104.259131395,30.550858848,515.305,5.83000,
1167,0,104.259180580,30.550843959,515.413,5.83500,
1168,0,104.259229765,30.550829070,515.504,5.84000,
1169,0,104.259278950,30.550814181,515.570,5.84500,
1170,0,104.259328135,30.550799291,515.643,5.85000,
1171,0,104.259377320,30.550784402,515.729,5.85500,
1172,0,104.259426505,30.550769513,515.797,5.86000,
1173,0,104.259475690,30.550754623,515.842,5.86500,
1174,0,104.259524875,30.550739734,515.906,5.87000,
1175,0,104.259574059,30.550724844,515.953,5.87500,
1176,0,104.259623244,30.550709955,515.933,5.88000,
1177,0,104.259672429,30.550695065,515.913,5.88500,
1178,0,104.259721614,30.550680176,515.893,5.89000,
1179,0,104.259770799,30.550665286,515.891,5.89500,
1180,0,104.259819984,30.550650397,515.895,5.90000,
1181,0,104.259869169,30.550635507,515.879,5.90500,
1182,0,104.259918353,30.550620618,515.872,5.91000,
1183,0,104.259967538,30.550605728,515.889,5.91500,
1184,0,104.260016723,30.550590839,515.906,5.92000,
1185,0,104.260065908,30.550575949,515.939,5.92500,
1186,0,104.260115093,30.550561059,516.061,5.93000,
1187,0,104.260164277,30.550546170,516.220,5.93500,
1188,0,104.260213462,30.550531280,516.374,5.94000,
1189,0,104.260262647,30.550516390,516.510,5.94500,
1190,0,104.260311831,30.550501501,516.556,5.95000,
1191,0,104.260361016,30.550486611,516.603,5.95500,
1192,0,104.260410201,30.550471721,516.649,5.96000,
1193,0,104.260459385,30.550456832,516.656,5.96500,
1194,0,104.260508570,30.550441942,516.646,5.97000,
1195,0,104.260557755,30.550427052,516.641,5.97500,
1196,0,104.260606939,30.550412162,516.646,5.98000,
1197,0,104.260656124,30.550397272,516.666,5.98500,
1198,0,104.260705308,30.550382383,516.689,5.99000,
1199,0,104.260754493,30.550367493,516.728,5.99500,
1200,0,104.260803677,30.550352603,516.767,6.00000,
1201,0,104.260852862,30.550337713,516.806,6.00500,
1202,0,104.260902047,30.550322823,516.818,6.01000,
1203,0,104.260951231,30.550307933,516.828,6.01500,
1204,0,104.261000415,30.550293043,516.771,6.02000,
1205,0,104.261049600,30.550278153,516.714,6.02500,
1206,0,104.261098784,30.550263263,516.656,6.03000,
1207,0,104.261147969,30.550248373,516.599,6.03500,
1208,0,104.261197153,30.550233483,516.568,6.04000,
1209,0,104.261246338,30.550218593,516.491,6.04500,
1210,0,104.261295522,30.550203703,516.441,6.05000,
1211,0,104.261344706,30.550188813,516.497,6.05500,
1212,0,104.261393891,30.550173923,516.567,6.06000,
1213,0,104.261443075,30.550159033,516.645,6.06500,
1214,0,104.261492259,30.550144142,516.787,6.07000,
1215,0,104.261541444,30.550129252,517.031,6.07500,
1216,0,104.261590628,30.550114362,517.327,6.08000,
1217,0,104.261639812,30.550099472,517.560,6.08500,
1218,0,104.261688997,30.550084582,517.632,6.09000,
1219,0,104.261738181,30.550069691,517.707,6.09500,
1220,0,104.261787365,30.550054801,517.762,6.10000,
1221,0,104.261836549,30.550039911,517.840,6.10500,
1222,0,104.261885734,30.550025021,517.939,6.11000,
1223,0,104.261934918,30.550010130,518.009,6.11500,
1224,0,104.261984102,30.549995240,518.066,6.12000,
1225,0,104.262033286,30.549980350,518.031,6.12500,
1226,0,104.262082470,30.549965459,517.999,6.13000,
1227,0,104.262131654,30.549950569,517.965,6.13500,
1228,0,104.262180839,30.549935678,517.792,6.14000,
1229,0,104.262230023,30.549920788,517.583,6.14500,
1230,0,104.262279207,30.549905898,517.374,6.15000,
1231,0,104.262328391,30.549891007,517.114,6.15500,
1232,0,104.262377575,30.549876117,516.760,6.16000,
1233,0,104.262426759,30.549861226,516.388,6.16500,
1234,0,104.262475943,30.549846336,515.977,6.17000,
1235,0,104.262525127,30.549831445,515.771,6.17500,
1236,0,104.262574311,30.549816555,515.614,6.18000,
1237,0,104.262623495,30.549801664,515.482,6.18500,
1238,0,104.262672679,30.549786773,515.405,6.19000,
1239,0,104.262721863,30.549771883,515.486,6.19500,
1240,0,104.262771047,30.549756992,515.497,6.20000,
1241,0,104.262820231,30.549742101,515.497,6.20500,
1242,0,104.262869415,30.549727211,515.372,6.21000,
1243,0,104.262918599,30.549712320,515.277,6.21500,
1244,0,104.262967782,30.549697429,515.076,6.22000,
1245,0,104.263016966,30.549682539,514.933,6.22500,
1246,0,104.263066150,30.549667648,514.856,6.23000,
1247,0,104.263115334,30.549652757,514.778,6.23500,
1248,0,104.263164518,30.549637866,514.701,6.24000,
1249,0,104.263213702,30.549622976,514.817,6.24500,
1250,0,104.263262885,30.549608085,514.969,6.25000,
1251,0,104.263312069,30.549593194,515.121,6.25500,
1252,0,104.263361253,30.549578303,515.293,6.26000,
1253,0,104.263410437,30.549563412,515.502,6.26500,
1254,0,104.263459620,30.549548521,515.711,6.27000,
1255,0,104.263508804,30.549533630,515.900,6.27500,
1256,0,104.263557988,30.549518740,515.970,6.28000,
1257,0,104.263607172,30.549503849,516.031,6.28500,
1258,0,104.263656355,30.549488958,516.067,6.29000,
1259,0,104.263705539,30.549474067,516.080,6.29500,
1260,0,104.263754723,30.549459176,516.018,6.30000,
1261,0,104.263803906,30.549444285,515.902,6.30500,
1262,0,104.263853090,30.549429394,515.803,6.31000,
1263,0,104.263902273,30.549414503,515.585,6.31500,
1264,0,104.263951457,30.549399611,515.350,6.32000,
1265,0,104.264000641,30.549384720,515.135,6.32500,
1266,0,104.264049824,30.549369829,515.010,6.33000,
1267,0,104.264099008,30.549354938,515.006,6.33500,
1268,0,104.264148191,30.549340047,515.020,6.34000,
1269,0,104.264197375,30.549325156,515.055,6.34500,
1270,0,104.264246558,30.549310265,515.178,6.35000,
1271,0,104.264295742,30.549295373,515.315,6.35500,
1272,0,104.264344925,30.549280482,515.512,6.36000,
1273,0,104.264394109,30.549265591,515.670,6.36500,
1274,0,104.264443292,30.549250700,515.851,6.37000,
1275,0,104.264492475,30.549235808,516.188,6.37500,
1276,0,104.264541659,30.549220917,516.522,6.38000,
1277,0,104.264590842,30.549206026,516.828,6.38500,
1278,0,104.264640026,30.549191134,517.141,6.39000,
1279,0,104.264689209,30.549176243,517.434,6.39500,
1280,0,104.264738392,30.549161352,517.634,6.40000,
1281,0,104.264787576,30.549146460,517.792,6.40500,
1282,0,104.264836759,30.549131569,517.872,6.41000,
1283,0,104.264885942,30.549116677,517.941,6.41500,
1284,0,104.264935125,30.549101786,517.937,6.42000,
1285,0,104.264984309,30.549086895,517.876,6.42500,
1286,0,104.265033492,30.549072003,517.825,6.43000,
1287,0,104.265082675,30.549057112,517.832,6.43500,
1288,0,104.265131858,30.549042220,517.918,6.44000,
1289,0,104.265181042,30.549027328,518.009,6.44500,
1290,0,104.265230225,30.549012437,518.115,6.45000,
1291,0,104.265279408,30.548997545,518.298,6.45500,
1292,0,104.265328591,30.548982654,518.478,6.46000,
1293,0,104.265377774,30.548967762,518.680,6.46500,
1294,0,104.265426957,30.548952871,518.815,6.47000,
1295,0,104.265476141,30.548937979,518.895,6.47500,
1296,0,104.265525324,30.548923087,518.976,6.48000,
1297,0,104.265574507,30.548908195,519.056,6.48500,
1298,0,104.265623690,30.548893304,518.811,6.49000,
1299,0,104.265672873,30.548878412,518.561,6.49500,
1300,0,104.265722056,30.548863520,518.310,6.50000,
1301,0,104.265771239,30.548848629,518.053,6.50500,
1302,0,104.265820422,30.548833737,517.837,6.51000,
1303,0,104.265869605,30.548818845,517.560,6.51500,
1304,0,104.265918788,30.548803953,517.263,6.52000,
1305,0,104.265967971,30.548789061,517.115,6.52500,
1306,0,104.266017154,30.548774169,516.966,6.53000,
1307,0,104.266066337,30.548759278,516.817,6.53500,
1308,0,104.266115520,30.548744386,516.713,6.54000,
1309,0,104.266164703,30.548729494,516.639,6.54500,
1310,0,104.266213885,30.548714602,516.504,6.55000,
1311,0,104.266263068,30.548699710,516.383,6.55500,
1312,0,104.266312251,30.548684818,516.346,6.56000,
1313,0,104.266361434,30.548669926,516.321,6.56500,
1314,0,104.266410617,30.548655034,516.247,6.57000,
1315,0,104.266459800,30.548640142,516.149,6.57500,
1316,0,104.266508983,30.548625250,516.052,6.58000,
1317,0,104.266558165,30.548610358,515.954,6.58500,
1318,0,104.266607348,30.548595466,515.861,6.59000,
1319,0,104.266656531,30.548580574,515.887,6.59500,
1320,0,104.266705714,30.548565681,515.941,6.60000,
1321,0,104.266754896,30.548550789,516.011,6.60500,
1322,0,104.266804079,30.548535897,516.162,6.61000,
1323,0,104.266853262,30.548521005,516.392,6.61500,
1324,0,104.266902444,30.548506113,516.621,6.62000,
1325,0,104.266951627,30.548491221,516.844,6.62500,
1326,0,104.267000810,30.548476328,516.973,6.63000,
1327,0,104.267049992,30.548461436,517.101,6.63500,
1328,0,104.267099175,30.548446544,517.230,6.64000,
1329,0,104.267148358,30.548431652,517.329,6.64500,
1330,0,104.267197540,30.548416759,517.405,6.65000,
1331,0,104.267246723,30.548401867,517.457,6.65500,
1332,0,104.267295905,30.548386975,517.519,6.66000,
1333,0,104.267345088,30.548372082,517.556,6.66500,
1334,0,104.267394270,30.548357190,517.582,6.67000,
1335,0,104.267443453,30.548342297,517.599,6.67500,
1336,0,104.267492635,30.548327405,517.599,6.68000,
1337,0,104.267541818,30.548312513,517.597,6.68500,
1338,0,104.267591000,30.548297620,517.580,6.69000,
1339,0,104.267640183,30.548282728,517.532,6.69500,
1340,0,104.267689365,30.548267835,517.331,6.70000,
1341,0,104.267738548,30.548252943,517.115,6.70500,
1342,0,104.267787730,30.548238050,516.868,6.71000,
1343,0,104.267836912,30.548223158,516.653,6.71500,
1344,0,104.267886095,30.548208265,516.475,6.72000,
1345,0,104.267935277,30.548193372,516.369,6.72500,
1346,0,104.267984460,30.548178480,516.265,6.73000,
1347,0,104.268033642,30.548163587,516.312,6.73500,
1348,0,104.268082824,30.548148695,516.359,6.74000,
1349,0,104.268132007,30.548133802,516.406,6.74500,
1350,0,104.268181189,30.548118909,516.489,6.75000,
1351,0,104.268230371,30.548104017,516.593,6.75500,
1352,0,104.268279553,30.548089124,516.697,6.76000,
1353,0,104.268328736,30.548074231,516.820,6.76500,
1354,0,104.268377918,30.548059338,517.068,6.77000,
1355,0,104.268427100,30.548044446,517.298,6.77500,
1356,0,104.268476282,30.548029553,517.517,6.78000,
1357,0,104.268525464,30.548014660,517.697,6.78500,
1358,0,104.268574647,30.547999767,517.849,6.79000,
1359,0,104.268623829,30.547984874,518.000,6.79500,
1360,0,104.268673011,30.547969981,518.125,6.80000,
1361,0,104.268722193,30.547955089,518.105,6.80500,
1362,0,104.268771375,30.547940196,518.085,6.81000,
1363,0,104.268820557,30.547925303,518.065,6.81500,
1364,0,104.268869739,30.547910410,517.976,6.82000,
1365,0,104.268918921,30.547895517,517.851,6.82500,
1366,0,104.268968103,30.547880624,517.753,6.83000,
1367,0,104.269017285,30.547865731,517.665,6.83500,
1368,0,104.269066468,30.547850838,517.694,6.84000,
1369,0,104.269115650,30.547835945,517.739,6.84500,
1370,0,104.269164831,30.547821052,517.788,6.85000,
1371,0,104.269214013,30.547806159,517.935,6.85500,
1372,0,104.269263195,30.547791266,518.137,6.86000,
1373,0,104.269312377,30.547776373,518.320,6.86500,
1374,0,104.269361559,30.547761479,518.466,6.87000,
1375,0,104.269410741,30.547746586,518.510,6.87500,
1376,0,104.269459923,30.547731693,518.544,6.88000,
1377,0,104.269509105,30.547716800,518.566,6.88500,
1378,0,104.269558287,30.547701907,518.522,6.89000,
1379,0,104.269607469,30.547687014,518.445,6.89500,
1380,0,104.269656651,30.547672120,518.367,6.90000,
1381,0,104.269705832,30.547657227,518.306,6.90500,
1382,0,104.269755014,30.547642334,518.301,6.91000,
1383,0,104.269804196,30.547627441,518.297,6.91500,
1384,0,104.269853378,30.547612547,518.330,6.92000,
1385,0,104.269902560,30.547597654,518.358,6.92500,
1386,0,104.269951741,30.547582761,518.415,6.93000,
1387,0,104.270000923,30.547567867,518.416,6.93500,
1388,0,104.270050105,30.547552974,518.424,6.94000,
1389,0,104.270099286,30.547538080,518.403,6.94500,
1390,0,104.270148468,30.547523187,518.339,6.95000,
1391,0,104.270197650,30.547508294,518.270,6.95500,
1392,0,104.270246831,30.547493400,518.154,6.96000,
1393,0,104.270296013,30.547478507,518.016,6.96500,
1394,0,104.270345195,30.547463613,517.919,6.97000,
1395,0,104.270394376,30.547448720,517.807,6.97500,
1396,0,104.270443558,30.547433826,517.652,6.98000,
1397,0,104.270492740,30.547418933,517.497,6.98500,
1398,0,104.270541921,30.547404039,517.342,6.99000,
1399,0,104.270591103,30.547389145,517.145,6.99500,
1400,0,104.270640284,30.547374252,516.948,7.00000,
1401,0,104.270689466,30.547359358,516.638,7.00500,
1402,0,104.270738647,30.547344464,516.413,7.01000,
1403,0,104.270787829,30.547329571,516.240,7.01500,
1404,0,104.270837010,30.547314677,516.100,7.02000,
1405,0,104.270886192,30.547299783,515.962,7.02500,
1406,0,104.270935373,30.547284890,515.914,7.03000,
1407,0,104.270984555,30.547269996,515.926,7.03500,
1408,0,104.271033736,30.547255102,515.858,7.04000,
1409,0,104.271082917,30.547240208,515.747,7.04500,
1410,0,104.271132099,30.547225315,515.634,7.05000,
1411,0,104.271181280,30.547210421,515.509,7.05500,
1412,0,104.271230462,30.547195527,515.373,7.06000,
1413,0,104.271279643,30.547180633,515.240,7.06500,
1414,0,104.271328824,30.547165739,515.309,7.07000,
1415,0,104.271378006,30.547150845,515.359,7.07500,
1416,0,104.271427187,30.547135952,515.357,7.08000,
1417,0,104.271476368,30.547121058,515.217,7.08500,
1418,0,104.271525549,30.547106164,515.073,7.09000,
1419,0,104.271574731,30.547091270,514.913,7.09500,
1420,0,104.271623912,30.547076376,514.596,7.10000,
1421,0,104.271673093,30.547061482,514.317,7.10500,
1422,0,104.271722274,30.547046588,513.906,7.11000,
1423,0,104.271771455,30.547031694,513.581,7.11500,
1424,0,104.271820637,30.547016800,513.445,7.12000,
1425,0,104.271869818,30.547001906,513.310,7.12500,
1426,0,104.271918999,30.546987011,513.175,7.13000,
1427,0,104.271968180,30.546972117,513.304,7.13500,
1428,0,104.272017361,30.546957223,513.458,7.14000,
1429,0,104.272066542,30.546942329,513.537,7.14500,
1430,0,104.272115723,30.546927435,513.626,7.15000,
1431,0,104.272164905,30.546912541,513.763,7.15500,
1432,0,104.272214086,30.546897647,513.877,7.16000,
1433,0,104.272263267,30.546882752,513.950,7.16500,
1434,0,104.272312448,30.546867858,514.341,7.17000,
1435,0,104.272361629,30.546852964,514.787,7.17500,
1436,0,104.272410810,30.546838070,515.106,7.18000,
1437,0,104.272459991,30.546823175,515.759,7.18500,
1438,0,104.272509172,30.546808281,516.832,7.19000,
1439,0,104.272558353,30.546793387,517.844,7.19500,
1440,0,104.272607534,30.546778492,518.867,7.20000,
1441,0,104.272656714,30.546763598,520.558,7.20500,
1442,0,104.272705895,30.546748703,522.348,7.21000,
1443,0,104.272755076,30.546733809,524.163,7.21500,
1444,0,104.272804257,30.546718915,526.070,7.22000,
1445,0,104.272853438,30.546704020,528.043,7.22500,
1446,0,104.272902619,30.546689126,529.985,7.23000,
1447,0,104.272951800,30.546674231,531.913,7.23500,
1448,0,104.273000980,30.546659337,533.512,7.24000,
1449,0,104.273050161,30.546644442,535.070,7.24500,
1450,0,104.273099342,30.546629548,536.628,7.25000,
1451,0,104.273148523,30.546614653,538.046,7.25500,
1452,0,104.273197704,30.546599759,539.260,7.26000,
1453,0,104.273246884,30.546584864,540.483,7.26500,
1454,0,104.273296065,30.546569969,541.717,7.27000,
1455,0,104.273345246,30.546555075,542.933,7.27500,
1456,0,104.273394426,30.546540180,544.207,7.28000,
1457,0,104.273443607,30.546525285,545.362,7.28500,
1458,0,104.273492788,30.546510391,546.401,7.29000,
1459,0,104.273541968,30.546495496,547.300,7.29500,
1460,0,104.273591149,30.546480601,548.024,7.30000,
1461,0,104.273640330,30.546465707,548.784,7.30500,
1462,0,104.273689510,30.546450812,549.190,7.31000,
1463,0,104.273738691,30.546435917,549.445,7.31500,
1464,0,104.273787872,30.546421022,549.582,7.32000,
1465,0,104.273837052,30.546406127,549.757,7.32500,
1466,0,104.273886233,30.546391233,549.997,7.33000,
1467,0,104.273935413,30.546376338,550.215,7.33500,
1468,0,104.273984594,30.546361443,550.390,7.34000,
1469,0,104.274033774,30.546346548,550.810,7.34500,
1470,0,104.274082955,30.546331653,551.243,7.35000,
1471,0,104.274132135,30.546316758,551.654,7.35500,
1472,0,104.274181316,30.546301863,552.042,7.36000,
1473,0,104.274230496,30.546286968,552.379,7.36500,
1474,0,104.274279677,30.546272073,552.696,7.37000,
1475,0,104.274328857,30.546257178,553.019,7.37500,
1476,0,104.274378037,30.546242283,553.063,7.38000,
1477,0,104.274427218,30.546227388,553.085,7.38500,
1478,0,104.274476398,30.546212493,553.187,7.39000,
1479,0,104.274525578,30.546197598,553.221,7.39500,
1480,0,104.274574759,30.546182703,553.118,7.40000,
1481,0,104.274623939,30.546167808,553.071,7.40500,
1482,0,104.274673119,30.546152913,553.036,7.41000,
1483,0,104.274722300,30.546138018,553.071,7.41500,
1484,0,104.274771480,30.546123122,553.066,7.42000,
1485,0,104.274820660,30.546108227,553.009,7.42500,
1486,0,104.274869840,30.546093332,552.920,7.43000,
1487,0,104.274919021,30.546078437,552.759,7.43500,
1488,0,104.274968201,30.546063542,552.584,7.44000,
1489,0,104.275017381,30.546048646,552.408,7.44500,
1490,0,104.275066561,30.546033751,552.644,7.45000,
1491,0,104.275115741,30.546018856,552.816,7.45500,
1492,0,104.275164922,30.546003960,553.135,7.46000,
1493,0,104.275214102,30.545989065,553.744,7.46500,
1494,0,104.275263282,30.545974170,554.508,7.47000,
1495,0,104.275312462,30.545959274,555.473,7.47500,
1496,0,104.275361642,30.545944379,556.389,7.48000,
1497,0,104.275410822,30.545929483,557.633,7.48500,
1498,0,104.275460002,30.545914588,558.941,7.49000,
1499,0,104.275509182,30.545899693,560.266,7.49500,
1500,0,104.275558362,30.545884797,561.437,7.50000,
1501,0,104.275607542,30.545869902,562.482,7.50500,
1502,0,104.275656722,30.545855006,563.517,7.51000,
1503,0,104.275705902,30.545840111,564.546,7.51500,
1504,0,104.275755082,30.545825215,565.630,7.52000,
1505,0,104.275804262,30.545810320,566.714,7.52500,
1506,0,104.275853442,30.545795424,567.798,7.53000,
1507,0,104.275902622,30.545780528,568.978,7.53500,
1508,0,104.275951802,30.545765633,570.268,7.54000,
1509,0,104.276000982,30.545750737,571.638,7.54500,
1510,0,104.276050162,30.545735841,572.998,7.55000,
1511,0,104.276099342,30.545720946,574.679,7.55500,
1512,0,104.276148522,30.545706050,576.356,7.56000,
1513,0,104.276197701,30.545691154,577.924,7.56500,
1514,0,104.276246881,30.545676259,579.443,7.57000,
1515,0,104.276296061,30.545661363,580.969,7.57500,
1516,0,104.276345241,30.545646467,582.452,7.58000,
1517,0,104.276394421,30.545631571,583.910,7.58500,
1518,0,104.276443600,30.545616676,585.135,7.59000,
1519,0,104.276492780,30.545601780,586.329,7.59500,
1520,0,104.276541960,30.545586884,587.493,7.60000,
1521,0,104.276591140,30.545571988,588.458,7.60500,
1522,0,104.276640319,30.545557092,589.271,7.61000,
1523,0,104.276689499,30.545542196,589.733,7.61500,
1524,0,104.276738679,30.545527300,590.140,7.62000,
1525,0,104.276787858,30.545512404,590.200,7.62500,
1526,0,104.276837038,30.545497508,590.273,7.63000,
1527,0,104.276886218,30.545482613,590.310,7.63500,
1528,0,104.276935397,30.545467717,590.106,7.64000,
1529,0,104.276984577,30.545452821,589.760,7.64500,
1530,0,104.277033757,30.545437925,589.439,7.65000,
1531,0,104.277082936,30.545423028,589.090,7.65500,
1532,0,104.277132116,30.545408132,588.619,7.66000,
1533,0,104.277181295,30.545393236,588.320,7.66500,
1534,0,104.277230475,30.545378340,588.022,7.67000,
1535,0,104.277279654,30.545363444,587.524,7.67500,
1536,0,104.277328834,30.545348548,586.942,7.68000,
1537,0,104.277378013,30.545333652,586.290,7.68500,
1538,0,104.277427193,30.545318756,585.531,7.69000,
1539,0,104.277476372,30.545303859,584.525,7.69500,
1540,0,104.277525552,30.545288963,583.511,7.70000,
1541,0,104.277574731,30.545274067,582.461,7.70500,
1542,0,104.277623910,30.545259171,581.581,7.71000,
1543,0,104.277673090,30.545244274,580.922,7.71500,
1544,0,104.277722269,30.545229378,580.477,7.72000,
1545,0,104.277771449,30.545214482,580.112,7.72500,
1546,0,104.277820628,30.545199586,580.729,7.73000,
1547,0,104.277869807,30.545184689,581.379,7.73500,
1548,0,104.277918987,30.545169793,582.218,7.74000,
1549,0,104.277968166,30.545154896,583.770,7.74500,
1550,0,104.278017345,30.545140000,585.473,7.75000,
1551,0,104.278066524,30.545125104,587.467,7.75500,
1552,0,104.278115704,30.545110207,589.658,7.76000,
1553,0,104.278164883,30.545095311,592.603,7.76500,
1554,0,104.278214062,30.545080414,595.610,7.77000,
1555,0,104.278263241,30.545065518,598.653,7.77500,
1556,0,104.278312421,30.545050621,601.767,7.78000,
1557,0,104.278361600,30.545035725,604.948,7.78500,
1558,0,104.278410779,30.545020828,608.250,7.79000,
1559,0,104.278459958,30.545005932,611.504,7.79500,
1560,0,104.278509137,30.544991035,614.612,7.80000,
1561,0,104.278558316,30.544976139,617.707,7.80500,
1562,0,104.278607495,30.544961242,620.793,7.81000,
1563,0,104.278656674,30.544946345,623.351,7.81500,
1564,0,104.278705854,30.544931449,625.804,7.82000,
1565,0,104.278755033,30.544916552,628.147,7.82500,
1566,0,104.278804212,30.544901655,630.361,7.83000,
1567,0,104.278853391,30.544886759,631.935,7.83500,
1568,0,104.278902570,30.544871862,633.267,7.84000,
1569,0,104.278951749,30.544856965,634.636,7.84500,
1570,0,104.279000928,30.544842068,635.544,7.85000,
1571,0,104.279050107,30.544827171,636.289,7.85500,
1572,0,104.279099286,30.544812275,636.884,7.86000,
1573,0,104.279148465,30.544797378,637.150,7.86500,
1574,0,104.279197643,30.544782481,637.176,7.87000,
1575,0,104.279246822,30.544767584,637.216,7.87500,
1576,0,104.279296001,30.544752687,637.285,7.88000,
1577,0,104.279345180,30.544737790,637.486,7.88500,
1578,0,104.279394359,30.544722893,637.732,7.89000,
1579,0,104.279443538,30.544707997,637.930,7.89500,
1580,0,104.279492717,30.544693100,638.243,7.90000,
1581,0,104.279541896,30.544678203,638.808,7.90500,
1582,0,104.279591074,30.544663306,639.273,7.91000,
